Date,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Hour,Seasons,Rented Bike Count
10/09/2018,27.6,38,1.4,2000,2.09,0.0,0.0,No Holiday,15,Autumn,1249
10/09/2018,27.5,39,1.5,2000,1.46,0.0,0.0,No Holiday,16,Autumn,1467
10/09/2018,26.6,40,1.4,2000,0.69,0.0,0.0,No Holiday,17,Autumn,2147
10/09/2018,25.9,42,1.1,2000,0.48,0.0,0.0,No Holiday,18,Autumn,3298
10/09/2018,24.4,47,2.0,2000,0.05,0.0,0.0,No Holiday,19,Autumn,2518
10/09/2018,23.4,48,1.8,2000,0.0,0.0,0.0,No Holiday,20,Autumn,2240
10/09/2018,22.5,48,1.4,2000,0.0,0.0,0.0,No Holiday,21,Autumn,2090
10/09/2018,21.7,50,1.6,2000,0.0,0.0,0.0,No Holiday,22,Autumn,1779
10/09/2018,20.8,51,1.7,2000,0.0,0.0,0.0,No Holiday,23,Autumn,1223
11/09/2018,20.1,52,1.5,2000,0.0,0.0,0.0,No Holiday,0,Autumn,910
11/09/2018,19.5,52,1.3,2000,0.0,0.0,0.0,No Holiday,1,Autumn,662
11/09/2018,18.9,52,1.1,2000,0.0,0.0,0.0,No Holiday,2,Autumn,435
11/09/2018,18.2,52,1.5,2000,0.0,0.0,0.0,No Holiday,3,Autumn,261
11/09/2018,17.7,52,1.5,2000,0.0,0.0,0.0,No Holiday,4,Autumn,193
11/09/2018,17.2,54,1.3,2000,0.0,0.0,0.0,No Holiday,5,Autumn,258
11/09/2018,17.0,55,1.2,2000,0.0,0.0,0.0,No Holiday,6,Autumn,678
11/09/2018,16.9,55,1.4,2000,0.07,0.0,0.0,No Holiday,7,Autumn,1556
11/09/2018,17.8,53,1.4,2000,0.51,0.0,0.0,No Holiday,8,Autumn,2369
11/09/2018,19.8,49,1.9,2000,1.24,0.0,0.0,No Holiday,9,Autumn,1234
11/09/2018,21.9,43,1.1,2000,1.89,0.0,0.0,No Holiday,10,Autumn,922
11/09/2018,23.7,40,2.0,2000,2.6,0.0,0.0,No Holiday,11,Autumn,1012
11/09/2018,24.5,40,1.3,1973,2.64,0.0,0.0,No Holiday,12,Autumn,1192
11/09/2018,25.7,40,2.2,1997,2.98,0.0,0.0,No Holiday,13,Autumn,1102
11/09/2018,25.8,37,1.5,1995,2.22,0.0,0.0,No Holiday,14,Autumn,1115
11/09/2018,26.0,40,1.9,2000,1.53,0.0,0.0,No Holiday,15,Autumn,1222
11/09/2018,25.5,44,1.4,2000,1.0,0.0,0.0,No Holiday,16,Autumn,1527
11/09/2018,25.4,44,1.2,2000,0.84,0.0,0.0,No Holiday,17,Autumn,2171
11/09/2018,24.7,45,0.7,2000,0.3,0.0,0.0,No Holiday,18,Autumn,3222
11/09/2018,23.7,49,1.8,2000,0.03,0.0,0.0,No Holiday,19,Autumn,2455
11/09/2018,22.9,48,1.2,2000,0.0,0.0,0.0,No Holiday,20,Autumn,2072
11/09/2018,22.2,50,1.3,2000,0.0,0.0,0.0,No Holiday,21,Autumn,2018
11/09/2018,21.6,52,1.9,2000,0.0,0.0,0.0,No Holiday,22,Autumn,1868
11/09/2018,20.9,53,1.8,2000,0.0,0.0,0.0,No Holiday,23,Autumn,1240
12/09/2018,20.2,54,1.2,2000,0.0,0.0,0.0,No Holiday,0,Autumn,949
12/09/2018,19.6,56,1.2,2000,0.0,0.0,0.0,No Holiday,1,Autumn,691
12/09/2018,19.0,56,0.9,2000,0.0,0.0,0.0,No Holiday,2,Autumn,462
12/09/2018,18.4,57,1.3,2000,0.0,0.0,0.0,No Holiday,3,Autumn,297
12/09/2018,18.0,59,1.5,2000,0.0,0.0,0.0,No Holiday,4,Autumn,215
12/09/2018,17.5,60,1.6,2000,0.0,0.0,0.0,No Holiday,5,Autumn,241
12/09/2018,17.0,63,1.3,2000,0.0,0.0,0.0,No Holiday,6,Autumn,656
12/09/2018,16.8,61,1.3,2000,0.06,0.0,0.0,No Holiday,7,Autumn,1551
12/09/2018,18.2,56,1.5,1994,0.62,0.0,0.0,No Holiday,8,Autumn,2391
12/09/2018,20.8,48,1.1,2000,1.38,0.0,0.0,No Holiday,9,Autumn,1234
12/09/2018,22.7,45,1.5,2000,2.08,0.0,0.0,No Holiday,10,Autumn,923
12/09/2018,24.8,44,2.1,1955,2.55,0.0,0.0,No Holiday,11,Autumn,1017
12/09/2018,26.3,44,1.2,1966,2.91,0.0,0.0,No Holiday,12,Autumn,1165
12/09/2018,26.8,45,1.8,1984,2.6,0.0,0.0,No Holiday,13,Autumn,1066
12/09/2018,26.9,45,1.6,2000,2.27,0.0,0.0,No Holiday,14,Autumn,1087
12/09/2018,27.7,41,1.6,1969,1.98,0.0,0.0,No Holiday,15,Autumn,1251
12/09/2018,27.8,42,1.7,1974,1.98,0.0,0.0,No Holiday,16,Autumn,1494
12/09/2018,27.8,41,1.9,1999,1.27,0.0,0.0,No Holiday,17,Autumn,2129
12/09/2018,27.0,44,1.4,2000,0.62,0.0,0.0,No Holiday,18,Autumn,3256
12/09/2018,25.4,50,0.6,2000,0.07,0.0,0.0,No Holiday,19,Autumn,2443
12/09/2018,24.0,56,0.5,1890,0.0,0.0,0.0,No Holiday,20,Autumn,2146
12/09/2018,23.2,57,1.1,2000,0.0,0.0,0.0,No Holiday,21,Autumn,2012
12/09/2018,22.6,60,1.0,2000,0.0,0.0,0.0,No Holiday,22,Autumn,1824
12/09/2018,22.2,62,0.8,2000,0.0,0.0,0.0,No Holiday,23,Autumn,1309
13/09/2018,21.9,62,1.0,1822,0.0,0.0,0.0,No Holiday,0,Autumn,968
13/09/2018,21.5,65,1.0,2000,0.0,0.0,0.0,No Holiday,1,Autumn,736
13/09/2018,21.2,66,0.8,2000,0.0,0.0,0.0,No Holiday,2,Autumn,437
13/09/2018,20.9,68,1.7,2000,0.0,0.0,0.0,No Holiday,3,Autumn,304
13/09/2018,20.7,69,1.3,2000,0.0,0.0,0.0,No Holiday,4,Autumn,240
13/09/2018,20.5,70,1.2,2000,0.0,0.0,0.0,No Holiday,5,Autumn,248
13/09/2018,20.3,71,1.6,2000,0.0,0.0,0.0,No Holiday,6,Autumn,655
13/09/2018,20.5,69,1.4,2000,0.03,0.0,0.0,No Holiday,7,Autumn,1448
13/09/2018,20.9,68,1.3,2000,0.18,0.0,0.0,No Holiday,8,Autumn,2329
13/09/2018,21.8,64,1.6,2000,0.52,0.0,0.0,No Holiday,9,Autumn,1322
13/09/2018,22.7,61,0.9,2000,0.82,0.0,0.0,No Holiday,10,Autumn,915
13/09/2018,23.5,61,1.2,2000,0.95,0.0,0.0,No Holiday,11,Autumn,972
13/09/2018,24.3,59,1.5,2000,1.12,0.0,0.0,No Holiday,12,Autumn,1119
13/09/2018,25.1,56,2.0,1964,1.41,0.0,0.0,No Holiday,13,Autumn,1014
13/09/2018,27.2,49,1.5,1945,2.54,0.0,0.0,No Holiday,14,Autumn,1097
13/09/2018,27.8,49,1.4,1963,1.97,0.0,0.0,No Holiday,15,Autumn,1200
13/09/2018,28.2,48,1.4,1995,1.7,0.0,0.0,No Holiday,16,Autumn,1436
13/09/2018,27.9,51,1.4,2000,1.19,0.0,0.0,No Holiday,17,Autumn,2021
13/09/2018,26.7,56,1.8,2000,0.47,0.0,0.0,No Holiday,18,Autumn,3146
13/09/2018,25.4,61,0.6,2000,0.03,0.0,0.0,No Holiday,19,Autumn,2365
13/09/2018,24.6,62,0.9,2000,0.0,0.0,0.0,No Holiday,20,Autumn,2003
13/09/2018,23.8,67,0.6,2000,0.0,0.0,0.0,No Holiday,21,Autumn,2000
13/09/2018,22.8,70,1.0,2000,0.0,0.0,0.0,No Holiday,22,Autumn,1713
13/09/2018,22.4,73,0.3,1980,0.0,0.0,0.0,No Holiday,23,Autumn,1303
14/09/2018,22.1,74,1.1,1962,0.0,0.0,0.0,No Holiday,0,Autumn,971
14/09/2018,21.6,75,1.1,1671,0.0,0.0,0.0,No Holiday,1,Autumn,775
14/09/2018,21.3,75,1.1,2000,0.0,0.0,0.0,No Holiday,2,Autumn,482
14/09/2018,21.0,76,0.7,1995,0.0,0.0,0.0,No Holiday,3,Autumn,349
14/09/2018,20.7,76,1.0,2000,0.0,0.0,0.0,No Holiday,4,Autumn,223
14/09/2018,20.7,77,0.9,2000,0.0,0.0,0.0,No Holiday,5,Autumn,249
14/09/2018,20.4,78,1.0,2000,0.0,0.0,0.0,No Holiday,6,Autumn,644
14/09/2018,20.5,76,1.3,2000,0.06,0.0,0.0,No Holiday,7,Autumn,1456
14/09/2018,21.4,70,1.5,1986,0.38,0.0,0.0,No Holiday,8,Autumn,2253
14/09/2018,22.3,69,1.3,2000,0.61,0.0,0.0,No Holiday,9,Autumn,1201
14/09/2018,23.3,65,1.4,1996,0.76,0.0,0.0,No Holiday,10,Autumn,936
14/09/2018,24.0,64,1.3,2000,0.95,0.0,0.0,No Holiday,11,Autumn,982
14/09/2018,25.3,56,1.2,1960,1.35,0.0,0.0,No Holiday,12,Autumn,1088
14/09/2018,26.4,57,1.2,2000,1.8,0.0,0.0,No Holiday,13,Autumn,1155
14/09/2018,26.3,58,1.5,1986,1.37,0.0,0.0,No Holiday,14,Autumn,1199
14/09/2018,26.6,55,1.8,2000,1.1,0.0,0.0,No Holiday,15,Autumn,1347
14/09/2018,26.3,57,1.6,2000,0.72,0.0,0.0,No Holiday,16,Autumn,1503
14/09/2018,25.9,56,1.7,2000,0.42,0.0,0.0,No Holiday,17,Autumn,2059
14/09/2018,25.7,57,1.5,2000,0.24,0.0,0.0,No Holiday,18,Autumn,2826
14/09/2018,25.3,60,1.2,2000,0.04,0.0,0.0,No Holiday,19,Autumn,1996
14/09/2018,25.0,61,1.1,2000,0.0,0.0,0.0,No Holiday,20,Autumn,1869
14/09/2018,24.7,61,1.6,2000,0.0,0.0,0.0,No Holiday,21,Autumn,1259
14/09/2018,24.0,73,2.1,1541,0.0,0.0,0.0,No Holiday,22,Autumn,567
14/09/2018,22.3,87,1.1,1810,0.0,0.5,0.0,No Holiday,23,Autumn,810
15/09/2018,21.8,83,1.5,2000,0.0,0.0,0.0,No Holiday,0,Autumn,906
15/09/2018,21.8,79,1.4,2000,0.0,0.0,0.0,No Holiday,1,Autumn,881
15/09/2018,21.7,78,1.0,2000,0.0,0.0,0.0,No Holiday,2,Autumn,580
15/09/2018,21.6,80,1.2,2000,0.0,0.0,0.0,No Holiday,3,Autumn,302
15/09/2018,21.2,83,0.6,2000,0.0,0.1,0.0,No Holiday,4,Autumn,234
15/09/2018,21.1,82,0.8,2000,0.0,0.0,0.0,No Holiday,5,Autumn,169
15/09/2018,21.0,84,0.9,2000,0.0,0.1,0.0,No Holiday,6,Autumn,272
15/09/2018,21.2,84,0.3,2000,0.05,0.0,0.0,No Holiday,7,Autumn,453
15/09/2018,21.7,78,0.3,2000,0.21,0.0,0.0,No Holiday,8,Autumn,829
15/09/2018,22.7,72,1.2,2000,0.59,0.0,0.0,No Holiday,9,Autumn,934
15/09/2018,24.4,65,1.6,1972,1.42,0.0,0.0,No Holiday,10,Autumn,1017
15/09/2018,25.2,64,1.2,1938,1.31,0.0,0.0,No Holiday,11,Autumn,1212
15/09/2018,25.4,63,0.9,2000,1.01,0.0,0.0,No Holiday,12,Autumn,1284
15/09/2018,25.8,65,1.0,1996,1.12,0.0,0.0,No Holiday,13,Autumn,1465
15/09/2018,25.7,67,1.2,2000,0.9,0.0,0.0,No Holiday,14,Autumn,1474
15/09/2018,25.2,71,0.2,2000,0.41,0.0,0.0,No Holiday,15,Autumn,1077
15/09/2018,24.4,74,0.6,1996,0.13,0.0,0.0,No Holiday,16,Autumn,1273
15/09/2018,24.4,75,0.6,2000,0.17,0.0,0.0,No Holiday,17,Autumn,1474
15/09/2018,24.2,76,1.2,2000,0.12,0.0,0.0,No Holiday,18,Autumn,1566
15/09/2018,23.8,78,2.2,1991,0.0,0.0,0.0,No Holiday,19,Autumn,1578
15/09/2018,23.5,80,1.7,1621,0.0,0.0,0.0,No Holiday,20,Autumn,1613
15/09/2018,23.3,80,0.7,1877,0.0,0.0,0.0,No Holiday,21,Autumn,1710
15/09/2018,23.1,79,0.6,1891,0.0,0.0,0.0,No Holiday,22,Autumn,1566
15/09/2018,22.9,81,0.9,1550,0.0,0.0,0.0,No Holiday,23,Autumn,1210
16/09/2018,22.8,82,1.5,935,0.0,0.0,0.0,No Holiday,0,Autumn,1014
16/09/2018,22.8,84,0.9,827,0.0,0.0,0.0,No Holiday,1,Autumn,764
16/09/2018,22.8,85,0.8,708,0.0,0.0,0.0,No Holiday,2,Autumn,432
16/09/2018,22.6,89,0.6,578,0.0,0.2,0.0,No Holiday,3,Autumn,258
16/09/2018,22.5,89,0.7,444,0.0,0.3,0.0,No Holiday,4,Autumn,188
16/09/2018,22.2,90,1.4,514,0.0,0.0,0.0,No Holiday,5,Autumn,123
16/09/2018,22.0,90,1.3,471,0.0,0.0,0.0,No Holiday,6,Autumn,137
16/09/2018,21.9,95,1.3,424,0.02,0.0,0.0,No Holiday,7,Autumn,258
16/09/2018,21.9,88,1.6,601,0.17,0.0,0.0,No Holiday,8,Autumn,464
16/09/2018,22.3,84,1.9,751,0.47,0.0,0.0,No Holiday,9,Autumn,725
16/09/2018,22.9,74,1.3,1162,0.84,0.0,0.0,No Holiday,10,Autumn,813
16/09/2018,23.4,61,2.1,1964,0.91,0.0,0.0,No Holiday,11,Autumn,1014
16/09/2018,23.7,64,1.9,1474,0.79,0.0,0.0,No Holiday,12,Autumn,989
16/09/2018,23.6,66,2.1,1689,0.87,0.0,0.0,No Holiday,13,Autumn,754
16/09/2018,23.4,72,2.2,682,0.73,0.0,0.0,No Holiday,14,Autumn,409
16/09/2018,23.2,83,1.5,349,0.77,0.5,0.0,No Holiday,15,Autumn,222
16/09/2018,22.5,86,2.5,342,0.47,0.0,0.0,No Holiday,16,Autumn,142
16/09/2018,22.0,89,2.2,285,0.21,1.0,0.0,No Holiday,17,Autumn,322
16/09/2018,21.5,89,3.0,350,0.18,0.0,0.0,No Holiday,18,Autumn,520
16/09/2018,21.2,87,2.7,479,0.01,0.0,0.0,No Holiday,19,Autumn,852
16/09/2018,21.1,88,1.7,404,0.0,0.0,0.0,No Holiday,20,Autumn,1073
16/09/2018,21.2,88,1.7,373,0.0,0.0,0.0,No Holiday,21,Autumn,1146
16/09/2018,21.4,87,2.4,540,0.0,0.0,0.0,No Holiday,22,Autumn,988
16/09/2018,21.3,80,2.6,1203,0.0,0.0,0.0,No Holiday,23,Autumn,571
17/09/2018,21.0,82,1.8,958,0.0,0.0,0.0,No Holiday,0,Autumn,531
17/09/2018,20.5,73,1.9,1693,0.0,0.0,0.0,No Holiday,1,Autumn,337
17/09/2018,20.3,81,1.9,1234,0.0,0.1,0.0,No Holiday,2,Autumn,227
17/09/2018,20.2,82,1.4,1202,0.0,0.0,0.0,No Holiday,3,Autumn,186
17/09/2018,20.0,81,2.0,1313,0.0,0.0,0.0,No Holiday,4,Autumn,160
17/09/2018,19.4,84,1.6,1252,0.0,0.0,0.0,No Holiday,5,Autumn,246
17/09/2018,18.8,88,1.2,798,0.0,0.0,0.0,No Holiday,6,Autumn,625
17/09/2018,18.5,88,1.4,695,0.08,0.0,0.0,No Holiday,7,Autumn,1487
17/09/2018,18.9,77,0.6,1109,0.56,0.0,0.0,No Holiday,8,Autumn,2276
17/09/2018,20.5,66,1.1,1711,1.12,0.0,0.0,No Holiday,9,Autumn,1185
17/09/2018,21.7,60,1.7,1540,1.44,0.0,0.0,No Holiday,10,Autumn,868
17/09/2018,23.8,54,2.1,1626,2.55,0.0,0.0,No Holiday,11,Autumn,954
17/09/2018,25.2,50,1.7,1710,2.83,0.0,0.0,No Holiday,12,Autumn,1083
17/09/2018,25.6,50,3.8,1876,2.82,0.0,0.0,No Holiday,13,Autumn,1069
17/09/2018,26.7,40,3.3,1822,2.8,0.0,0.0,No Holiday,14,Autumn,1092
17/09/2018,27.4,33,2.7,1955,2.5,0.0,0.0,No Holiday,15,Autumn,1207
17/09/2018,27.6,37,2.8,1935,1.9,0.0,0.0,No Holiday,16,Autumn,1445
17/09/2018,27.3,43,2.6,2000,1.25,0.0,0.0,No Holiday,17,Autumn,2056
17/09/2018,25.3,56,2.8,1992,0.54,0.0,0.0,No Holiday,18,Autumn,3277
17/09/2018,23.0,63,3.1,2000,0.03,0.0,0.0,No Holiday,19,Autumn,2489
17/09/2018,21.9,65,2.5,1986,0.0,0.0,0.0,No Holiday,20,Autumn,2232
17/09/2018,21.3,66,2.3,1989,0.0,0.0,0.0,No Holiday,21,Autumn,2100
17/09/2018,20.8,65,0.9,2000,0.0,0.0,0.0,No Holiday,22,Autumn,1865
17/09/2018,20.2,68,1.2,1963,0.0,0.0,0.0,No Holiday,23,Autumn,1293
18/09/2018,19.5,73,1.2,1916,0.0,0.0,0.0,No Holiday,0,Autumn,0
18/09/2018,19.3,71,0.4,1912,0.0,0.0,0.0,No Holiday,1,Autumn,0
18/09/2018,18.8,74,0.2,1866,0.0,0.0,0.0,No Holiday,2,Autumn,0
18/09/2018,18.7,76,0.5,1916,0.0,0.0,0.0,No Holiday,3,Autumn,0
18/09/2018,18.3,78,0.4,1906,0.0,0.0,0.0,No Holiday,4,Autumn,0
18/09/2018,17.9,77,0.5,1658,0.0,0.0,0.0,No Holiday,5,Autumn,0
18/09/2018,17.7,77,0.2,1757,0.0,0.0,0.0,No Holiday,6,Autumn,0
18/09/2018,17.8,76,0.5,1729,0.08,0.0,0.0,No Holiday,7,Autumn,0
18/09/2018,18.7,73,0.9,1501,0.34,0.0,0.0,No Holiday,8,Autumn,0
18/09/2018,20.8,64,1.1,1205,1.13,0.0,0.0,No Holiday,9,Autumn,0
18/09/2018,22.7,54,1.0,1619,1.74,0.0,0.0,No Holiday,10,Autumn,0
18/09/2018,24.1,46,2.1,1678,2.03,0.0,0.0,No Holiday,11,Autumn,0
18/09/2018,24.7,43,1.8,1809,1.75,0.0,0.0,No Holiday,12,Autumn,0
18/09/2018,25.6,40,2.5,1704,2.18,0.0,0.0,No Holiday,13,Autumn,0
18/09/2018,26.1,37,2.3,1749,1.92,0.0,0.0,No Holiday,14,Autumn,0
18/09/2018,26.1,43,2.8,1785,1.62,0.0,0.0,No Holiday,15,Autumn,0
18/09/2018,26.4,34,2.5,1953,1.6,0.0,0.0,No Holiday,16,Autumn,0
18/09/2018,25.5,38,2.9,1997,0.92,0.0,0.0,No Holiday,17,Autumn,0
18/09/2018,24.8,48,1.4,2000,0.51,0.0,0.0,No Holiday,18,Autumn,0
18/09/2018,23.2,57,2.2,2000,0.03,0.0,0.0,No Holiday,19,Autumn,0
18/09/2018,22.6,58,1.4,2000,0.0,0.0,0.0,No Holiday,20,Autumn,0
18/09/2018,22.1,61,1.5,2000,0.0,0.0,0.0,No Holiday,21,Autumn,0
18/09/2018,21.8,65,0.3,2000,0.0,0.0,0.0,No Holiday,22,Autumn,0
18/09/2018,21.2,69,1.3,1999,0.0,0.0,0.0,No Holiday,23,Autumn,0
19/09/2018,21.0,66,0.4,2000,0.0,0.0,0.0,No Holiday,0,Autumn,0
19/09/2018,20.5,64,0.4,2000,0.0,0.0,0.0,No Holiday,1,Autumn,0
19/09/2018,20.0,70,0.2,2000,0.0,0.0,0.0,No Holiday,2,Autumn,0
19/09/2018,19.7,70,0.5,2000,0.0,0.0,0.0,No Holiday,3,Autumn,0
19/09/2018,19.5,70,0.5,2000,0.0,0.0,0.0,No Holiday,4,Autumn,0
19/09/2018,19.3,73,0.9,1782,0.0,0.0,0.0,No Holiday,5,Autumn,0
19/09/2018,19.0,76,0.3,1488,0.0,0.0,0.0,No Holiday,6,Autumn,0
19/09/2018,19.0,74,0.8,1650,0.03,0.0,0.0,No Holiday,7,Autumn,0
19/09/2018,19.8,71,1.1,1534,0.26,0.0,0.0,No Holiday,8,Autumn,0
19/09/2018,21.5,61,0.8,1774,0.92,0.0,0.0,No Holiday,9,Autumn,0
19/09/2018,22.9,59,1.1,1819,1.49,0.0,0.0,No Holiday,10,Autumn,0
19/09/2018,23.6,55,0.6,1723,1.01,0.0,0.0,No Holiday,11,Autumn,0
19/09/2018,24.9,51,1.2,1619,1.56,0.0,0.0,No Holiday,12,Autumn,0
19/09/2018,26.5,39,1.7,1560,2.15,0.0,0.0,No Holiday,13,Autumn,0
19/09/2018,26.1,40,1.2,1840,1.21,0.0,0.0,No Holiday,14,Autumn,0
19/09/2018,25.9,39,1.4,1836,0.9,0.0,0.0,No Holiday,15,Autumn,0
19/09/2018,25.6,41,1.2,1594,0.65,0.0,0.0,No Holiday,16,Autumn,0
19/09/2018,25.0,44,1.3,1883,0.36,0.0,0.0,No Holiday,17,Autumn,0
19/09/2018,24.0,55,2.2,1691,0.12,0.0,0.0,No Holiday,18,Autumn,0
19/09/2018,23.5,58,0.4,1836,0.0,0.0,0.0,No Holiday,19,Autumn,0
19/09/2018,22.6,67,0.3,1737,0.0,0.0,0.0,No Holiday,20,Autumn,0
19/09/2018,21.7,63,1.8,1078,0.0,0.1,0.0,No Holiday,21,Autumn,0
19/09/2018,20.9,71,1.6,1057,0.0,0.1,0.0,No Holiday,22,Autumn,0
19/09/2018,20.4,57,0.9,2000,0.0,0.0,0.0,No Holiday,23,Autumn,0
20/09/2018,20.1,58,0.3,2000,0.0,0.0,0.0,No Holiday,0,Autumn,886
20/09/2018,20.0,59,1.1,1999,0.0,0.0,0.0,No Holiday,1,Autumn,761
20/09/2018,19.9,64,1.5,1755,0.0,0.0,0.0,No Holiday,2,Autumn,524
20/09/2018,19.6,72,1.7,1140,0.0,0.0,0.0,No Holiday,3,Autumn,294
20/09/2018,19.6,74,1.4,847,0.0,0.0,0.0,No Holiday,4,Autumn,241
20/09/2018,19.5,74,1.8,1421,0.0,0.0,0.0,No Holiday,5,Autumn,137
20/09/2018,18.8,85,1.4,412,0.0,0.5,0.0,No Holiday,6,Autumn,47
20/09/2018,18.0,95,1.6,375,0.0,1.5,0.0,No Holiday,7,Autumn,130
20/09/2018,18.0,91,1.3,896,0.11,0.5,0.0,No Holiday,8,Autumn,299
20/09/2018,18.2,93,1.4,572,0.18,1.0,0.0,No Holiday,9,Autumn,89
20/09/2018,18.4,91,1.2,394,0.25,0.5,0.0,No Holiday,10,Autumn,87
20/09/2018,18.8,95,1.5,597,0.46,0.0,0.0,No Holiday,11,Autumn,111
20/09/2018,19.0,91,1.7,965,0.67,0.5,0.0,No Holiday,12,Autumn,180
20/09/2018,18.9,89,2.6,586,0.58,0.0,0.0,No Holiday,13,Autumn,301
20/09/2018,19.3,83,2.3,2000,0.83,0.5,0.0,No Holiday,14,Autumn,573
20/09/2018,19.4,79,1.4,2000,0.33,0.0,0.0,No Holiday,15,Autumn,696
20/09/2018,19.5,75,2.1,2000,0.38,0.0,0.0,No Holiday,16,Autumn,912
20/09/2018,19.3,76,2.1,2000,0.21,0.0,0.0,No Holiday,17,Autumn,1290
20/09/2018,19.1,77,2.5,2000,0.08,0.0,0.0,No Holiday,18,Autumn,1786
20/09/2018,18.9,78,2.2,2000,0.0,0.0,0.0,No Holiday,19,Autumn,1272
20/09/2018,19.1,77,2.2,1834,0.0,0.0,0.0,No Holiday,20,Autumn,898
20/09/2018,18.7,84,2.7,1744,0.0,0.0,0.0,No Holiday,21,Autumn,784
20/09/2018,18.4,85,2.1,1772,0.0,0.0,0.0,No Holiday,22,Autumn,1049
20/09/2018,18.7,80,1.7,2000,0.0,0.0,0.0,No Holiday,23,Autumn,935
21/09/2018,18.9,78,2.1,2000,0.0,0.0,0.0,No Holiday,0,Autumn,809
21/09/2018,19.0,78,1.6,2000,0.0,0.0,0.0,No Holiday,1,Autumn,674
21/09/2018,19.1,78,1.3,2000,0.0,0.0,0.0,No Holiday,2,Autumn,122
21/09/2018,18.5,88,1.2,659,0.0,1.5,0.0,No Holiday,3,Autumn,28
21/09/2018,17.9,95,1.7,1298,0.0,2.5,0.0,No Holiday,4,Autumn,24
21/09/2018,17.8,93,1.8,2000,0.0,0.5,0.0,No Holiday,5,Autumn,24
21/09/2018,17.6,95,1.7,974,0.0,1.5,0.0,No Holiday,6,Autumn,23
21/09/2018,17.6,96,1.7,310,0.0,5.0,0.0,No Holiday,7,Autumn,45
21/09/2018,17.8,97,2.0,1284,0.09,4.0,0.0,No Holiday,8,Autumn,127
21/09/2018,18.2,96,1.3,1251,0.21,1.0,0.0,No Holiday,9,Autumn,47
21/09/2018,18.4,96,2.0,1124,0.32,1.0,0.0,No Holiday,10,Autumn,78
21/09/2018,18.9,91,1.8,1938,0.64,0.5,0.0,No Holiday,11,Autumn,98
21/09/2018,19.1,91,2.0,1971,0.63,0.0,0.0,No Holiday,12,Autumn,143
21/09/2018,19.8,88,0.9,1796,0.65,0.0,0.0,No Holiday,13,Autumn,600
21/09/2018,21.4,76,1.4,2000,1.5,0.5,0.0,No Holiday,14,Autumn,972
21/09/2018,21.8,76,1.4,2000,1.2,0.0,0.0,No Holiday,15,Autumn,1288
21/09/2018,21.5,78,1.2,2000,0.51,0.0,0.0,No Holiday,16,Autumn,1550
21/09/2018,21.2,77,1.2,2000,0.31,0.0,0.0,No Holiday,17,Autumn,1904
21/09/2018,20.9,77,0.6,2000,0.23,0.0,0.0,No Holiday,18,Autumn,2235
21/09/2018,20.3,81,1.0,2000,0.02,0.0,0.0,No Holiday,19,Autumn,1720
21/09/2018,20.0,82,0.4,2000,0.0,0.0,0.0,No Holiday,20,Autumn,1551
21/09/2018,19.9,82,0.6,2000,0.0,0.0,0.0,No Holiday,21,Autumn,1540
21/09/2018,19.7,82,0.5,2000,0.0,0.0,0.0,No Holiday,22,Autumn,1493
21/09/2018,19.5,82,0.6,2000,0.0,0.0,0.0,No Holiday,23,Autumn,1171
22/09/2018,19.5,81,1.1,2000,0.0,0.0,0.0,No Holiday,0,Autumn,953
22/09/2018,19.5,83,1.5,1459,0.0,0.0,0.0,No Holiday,1,Autumn,875
22/09/2018,19.4,85,0.0,1533,0.0,0.0,0.0,No Holiday,2,Autumn,655
22/09/2018,18.8,90,1.0,1191,0.0,0.0,0.0,No Holiday,3,Autumn,458
22/09/2018,18.9,88,0.8,1226,0.0,0.0,0.0,No Holiday,4,Autumn,96
22/09/2018,18.8,96,0.2,973,0.0,6.5,0.0,No Holiday,5,Autumn,93
22/09/2018,18.4,95,0.1,752,0.0,0.0,0.0,No Holiday,6,Autumn,215
22/09/2018,18.1,96,0.9,557,0.04,0.0,0.0,No Holiday,7,Autumn,363
22/09/2018,18.2,86,0.0,858,0.48,0.0,0.0,No Holiday,8,Autumn,654
22/09/2018,19.7,78,1.3,740,1.17,0.0,0.0,No Holiday,9,Autumn,810
22/09/2018,21.8,67,1.9,878,1.88,0.0,0.0,No Holiday,10,Autumn,925
22/09/2018,22.7,55,2.7,1297,1.86,0.0,0.0,No Holiday,11,Autumn,1062
22/09/2018,24.2,43,2.2,1798,2.31,0.0,0.0,No Holiday,12,Autumn,1273
22/09/2018,24.9,32,3.9,2000,2.57,0.0,0.0,No Holiday,13,Autumn,1409
22/09/2018,25.2,28,4.4,2000,2.76,0.0,0.0,No Holiday,14,Autumn,1532
22/09/2018,25.4,32,3.8,1980,2.42,0.0,0.0,No Holiday,15,Autumn,1814
22/09/2018,25.3,38,3.0,2000,1.88,0.0,0.0,No Holiday,16,Autumn,1840
22/09/2018,24.6,35,3.6,1990,1.2,0.0,0.0,No Holiday,17,Autumn,2045
22/09/2018,23.2,36,2.8,2000,0.47,0.0,0.0,No Holiday,18,Autumn,1939
22/09/2018,21.3,43,2.8,2000,0.02,0.0,0.0,No Holiday,19,Autumn,1743
22/09/2018,20.4,52,1.2,2000,0.0,0.0,0.0,No Holiday,20,Autumn,1604
